date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:17:18	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.278.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:24	60441/60441	---M--	200	added ('OK')	image/jpeg	etag:%222632b0b-ec19-4c3794beb17c0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_79.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_79.jpg	(from http://vmdstavby.cz/index.php/galerie?start=60)
00:17:24	38945/38945	---M--	200	added ('OK')	image/jpeg	etag:%222632b14-9821-4c3794c099c40%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_82.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_82.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:24	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.27b.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:24	11609/11609	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:17:26%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/103-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/103-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:25	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.27e.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:25	11609/11609	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:17:26%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/104-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/104-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:25	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.281.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:27	73313/73313	---M--	200	added ('OK')	image/jpeg	etag:%222632b11-11e61-4c3794c099c40%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_81.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_81.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:27	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.284.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:29	26130/26130	---M--	200	added ('OK')	image/jpeg	etag:%222632b1d-6612-4c3794c46a540%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_85.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_85.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:29	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.287.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:32	17247/17247	---M--	200	added ('OK')	image/jpeg	etag:%222632b26-435f-4c3794c83ae40%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_88.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_88.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:32	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.28a.delayed	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:35	60462/60462	---M--	200	added ('OK')	image/jpeg	etag:%222632b20-ec2e-4c3794c55e780%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_86.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_86.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:35	51185/51185	---M--	200	added ('OK')	image/jpeg	etag:%222632b23-c7f1-4c3794c6529c0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_87.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_87.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:38	44829/44829	---M--	200	added ('OK')	image/jpeg	etag:%222632b29-af1d-4c3794c92f080%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_89.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_89.jpg	(from http://vmdstavby.cz/index.php/galerie?start=80)
00:17:43	200631/200631	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%2224a4734-30fb7-4d9c8b9a30d80%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS75F-webfont.eot	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS75F-webfont.eot	(from http://vmdstavby.cz/templates/jp_lofthouse/fonts/fonts.css)
00:17:59	189134/189134	---M--	200	added ('OK')	text/plain	etag:%2224a4740-2e2ce-4d9c8b74ff5c0%22	http://vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.eot	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/jp_lofthouse/fonts/PTS55F-webfont.eot	(from http://vmdstavby.cz/templates/jp_lofthouse/fonts/fonts.css)
00:18:05	81139/81139	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8e6-13cf3-4c33791f1c080%22	http://vmdstavby.cz/images/typove_stavby/Bungalov_115.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/Bungalov_115.jpg	(from http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/83-bungalov-115-4-kk)
00:18:06	58027/58027	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:07%20GMT	http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/95-klasik-127-6-kk	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/95-klasik-127-6-kkhtml.html	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:12	36701/36701	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8ef-8f5d-4c33794ecb100%22	http://vmdstavby.cz/images/typove_stavby/KLASIK_127.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/KLASIK_127.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:15	53832/53832	---M--	200	added ('OK')	image/jpeg	etag:%22255e90f-d248-4c339d19b2300%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_127.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_127.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:16	59453/59453	---M--	200	added ('OK')	image/jpeg	etag:%22255e910-e83d-4c339d1aa6540%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_127p.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_127p.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:19	55912/55912	---M--	200	added ('OK')	image/jpeg	etag:%22255e905-da68-4c339d1028c80%22	http://vmdstavby.cz/images/typove_stavby_p/bungalov_141.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/bungalov_141.jpg	(from http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/84-bungalov-141-4-kk)
00:18:24	57082/57082	---M--	200	added ('OK')	image/jpeg	etag:%22255e916-defa-4c339d1d82c00%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_150p.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_150p.jpg	(from http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/97-klasik-150-6-kk)
00:18:25	43736/43736	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:26%20GMT	http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/101-bungalov-114	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/101-bungalov-114html.html	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:31	38098/38098	---M--	200	added ('OK')	image/jpeg	etag:%22255e903-94d2-4c339d0e40800%22	http://vmdstavby.cz/images/typove_stavby_p/bungalov_114.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/bungalov_114.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:34	57939/57939	---M--	200	added ('OK')	image/jpeg	etag:%22255e906-e253-4c339d111cec0%22	http://vmdstavby.cz/images/typove_stavby_p/bungalov_148.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/bungalov_148.jpg	(from http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/85-bungalov-148-4-kk)
00:18:36	81301/81301	---M--	200	added ('OK')	image/jpeg	etag:%2224dc8e5-13d95-4c33791f1c080%22	http://vmdstavby.cz/images/typove_stavby/Bungalov_114.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby/Bungalov_114.jpg	(from http://vmdstavby.cz/index.php/typove-domy)
00:18:39	47937/47937	---M--	200	added ('OK')	image/jpeg	etag:%22255e90e-bb41-4c339d18be0c0%22	http://vmdstavby.cz/images/typove_stavby_p/klasik_125p.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/typove_stavby_p/klasik_125p.jpg	(from http://vmdstavby.cz/index.php/using-joomla/extensions/components/content-component/article-categories/93-klasik-125-4-kk)
00:18:40	14576/14576	---M--	200	added ('OK')	application/javascript	etag:%2226306be-38f0-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/fadeslideshow/fadeslideshow.js	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/fadeslideshow/fadeslideshow.js	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/20-nase-prace?tmpl=component)
00:18:40	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.293.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/20-nase-prace?phocaslideshow=1&tmpl=component)
00:18:40	1496/1496	---M--	200	added ('OK')	image/png	etag:%2226306de-5d8-4c3587c8d0e40%22	http://vmdstavby.cz/components/com_phocagallery/assets/images/icon-prev.png	C:/vmdStavby/VMDStavby/vmdstavby.cz/components/com_phocagallery/assets/images/icon-prev.png	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace?tmpl=component)
00:18:40	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:42%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace?tmpl=component)
00:18:41	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.294.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace?tmpl=component)
00:18:41	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:42%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/21-nase-prace?tmpl=component)
00:18:41	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.296.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/24-nase-prace?phocaslideshow=1&tmpl=component)
00:18:41	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:42%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace?tmpl=component)
00:18:41	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.297.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace?tmpl=component)
00:18:41	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:43%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/25-nase-prace?tmpl=component)
00:18:42	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:43%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace?tmpl=component)
00:18:42	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.299.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace?tmpl=component)
00:18:42	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:43%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/26-nase-prace?tmpl=component)
00:18:42	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:44%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace?tmpl=component)
00:18:42	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.29b.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace?tmpl=component)
00:18:43	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:44%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/29-nase-prace?tmpl=component)
00:18:43	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.29d.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/30-nase-prace?tmpl=component)
00:18:43	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:44%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/30-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/30-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/30-nase-prace?tmpl=component)
00:18:43	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:44%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace?tmpl=component)
00:18:43	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.29f.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace?tmpl=component)
00:18:43	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:45%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/31-nase-prace?tmpl=component)
00:18:44	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:45%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace?tmpl=component)
00:18:44	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2a1.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace?tmpl=component)
00:18:44	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:45%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/32-nase-prace?tmpl=component)
00:18:45	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:46%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace?tmpl=component)
00:18:45	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2a3.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace?tmpl=component)
00:18:45	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:46%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/34-nase-prace?tmpl=component)
00:18:45	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:46%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace?tmpl=component)
00:18:45	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2a5.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace?tmpl=component)
00:18:45	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:47%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/35-nase-prace?tmpl=component)
00:18:46	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:47%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace?tmpl=component)
00:18:46	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2a7.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace?tmpl=component)
00:18:46	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:47%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/36-nase-prace?tmpl=component)
00:18:46	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:47%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace4db3html.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace?tmpl=component)
00:18:46	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2a9.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace?tmpl=component)
00:18:47	11894/11894	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:48%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace?tmpl=component&phocaslideshow=0	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace3c6f.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/38-nase-prace?tmpl=component)
00:18:47	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2ab.delayed	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/39-nase-prace?tmpl=component)
00:18:47	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:48%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/40-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/40-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/39-nase-prace?tmpl=component)
00:18:47	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2ae.delayed	(from http://vmdstavby.cz/index.php/galerie?start=20)
00:18:48	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:49%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/41-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/41-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie?start=20)
00:18:48	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2b1.delayed	(from http://vmdstavby.cz/index.php/galerie?start=20)
00:18:50	11603/11603	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202013%2022:18:51%20GMT	http://vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/42-nase-prace?phocaslideshow=1&tmpl=component	C:/vmdStavby/VMDStavby/vmdstavby.cz/index.php/galerie/1-vzorove-stavby/detail/42-nase-prace4db3.html	(from http://vmdstavby.cz/index.php/galerie?start=20)
00:18:50	0/0	---M--	302	error ('')			http://vmdstavby.cz/templates/system/css/template.css	C:/vmdStavby/VMDStavby/vmdstavby.cz/templates/system/css/template.2b4.delayed	(from http://vmdstavby.cz/index.php/galerie?start=20)
00:18:52	27678/27678	---M--	200	added ('OK')	image/jpeg	etag:%222632a63-6c1e-4c379472663c0%22	http://vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_23.jpg	C:/vmdStavby/VMDStavby/vmdstavby.cz/images/phocagallery/stavby/thumbs/phoca_thumb_l_stavby_23.jpg	(from http://vmdstavby.cz/index.php/galerie?start=20)
